,Date,Tags,Comments,
719,2015-06-06,['hiking'],"The waterfall it's peacefully and refreshing, nice hiking, little steep like 1/2 mile before the waterfall but it's worked, just be careful the ground is little wet by the waterfall.",
720,2015-06-02,[''],"Good, moderately strenuous hike.  Only wanted to go to the lower falls, but the trail wasn't well marked, and we were at least 1/2 mile past it before we realized our mistake and doubled back.  Waterfall was nice reward though :)",
721,2015-06-02,['hiking'],"Awesome hike! Great workout too. The waterfall is beautiful, theres even more water coming down than last week when I hiked it. Please be careful if youre up top of the waterfall.",
722,2015-06-01,['hiking'],Really nice hike with a well groomed trail. The waterfall was totally with it.,
723,2015-05-30,['hiking'],"Took my 9 and 11 year old. They managed it well without struggle. It's a busy trail even past the reservoir. But it's a great hike, with nice views of the valley, cliff walls. The fall is beautiful!",
724,2015-05-26,['hiking'],Really intense once you get past the left hand turn to the lower falls. Upper falls are beautiful. Last 1/4 is still pretty wet.,
725,2015-05-25,[''],It's a great hike!,
726,2015-05-08,['hiking'],"This is a hike I do regularly and it offers something for everyone.  There are two trailheads, one off of Wasatch and the other off of Little Cottonwood Road.  I greatly prefer the trailhead off of Little Cottonwood as the Wasatch trailhead has very large steps, loose gravel and is very steep at times.  Little Cottonwood is easier and has nicer views back of the city.  It's about a .5 mile to the Lower Bell Canyon Reservoir and this is where many people stop.  It's  gorgeous view of both the reservoir and back at the city from here.  It's a great spot for sunset.  If you continue up the trail you'll get to the falls.  The last .5 miles to the falls is the steepest and if you continue past the falls, which most do not, it continues to be steep pretty much until the end.  If you make it to the end of the trail you're rewarded with a great view of mountains and the city below.  From trailhead to the end it is about 6 miles roundtrip.",
727,2015-04-29,[''],Made it to waterfall.  No snow great warm up.  It is flowing good.  What a view.  I prefer the Trailhead from Wasatch not LC C.,
728,2015-04-06,['hiking'],"One of my favorite hikes. I did it Jan 31, and a little more recently on the March 28th. This is an easy hike with beautiful views of Salt Lake. Once you get to the reservoir, there are several paths you can take. Both times we just circled around the reservoir and it was a perfect little hike. This is a VERY heavily populated trail, especially in the beginning. There are a lot of large groups which can make it difficult to pass if you want to go a little faster. The earlier you go, the better.",
729,2015-04-04,['hiking'],"Great place to hike, the upper reservoir is a great hike and hardly anyone goes beyond the first couple of waterfalls. Snowshoes are needed for some parts this early in the year.
Please note that dogs are not allowed. This is a watershed area and the fines for taking a dog on the trail will cost you.
Also, I'd recommend taking more than just a single water bottle for the hike to the falls, you can (and probably should) drink a good bit as you hike this one. For upper reservoir, I use a water filter and refill in the stream above the falls. Safe hiking!",
730,2015-04-04,['hiking'],"I went with my 4, 7, 9 year old all the way up to the Bell Canyon waterfall. It was a little hard for my 4 year old going up, but he made it, we had to take a lot of breaks. Be prepared if you will be going with your kids, but the trail and the views are worth to try it,",
731,2015-03-26,['hiking'],"Great trail! The first part of the trail (To the reservoir) is easy access and friendly to families and dogs. At the beginning of the trail, there is a river that you cross, by bridge that is really beautiful. The lake has fish, ducks, and a great reflection at night. Definitely recommend!",
732,2015-03-24,['hiking'],"Beautiful, simple hike. Trail is mostly surrounded by trees and is well kept. There are a couple of forks you should study up on before you go. The trail is rather season as well. The trail can get snowed and iced over through the winter. However, it should be clear by mid-April. The falls are gorgeous, shaded, and well worth the trip. Several people enjoy rock climbing off the end of this trail as well.",
733,2015-02-11,['camping'],"We started at 11p.m. that night and hiked till 2a.m. Woke up to a beautiful granite wall and fall colors. We headed to the top and played on the scree fields towards the summit early in the morning. Incredible view and sunrise. I remember strongly how fantastic the wooded areas and streams were. Overall very well kept trail. Clearly marked. There had been a little foot traffic congestion towards the bottom by the reservoir, to be expected at the lower portion. ",
734,2015-01-28,['snowshoeing'],"Jake, the answer is yes. Three of us made it to the upper reservoir on Jan 1st. Took all day and then some, but the scenery was gorgeous.  I don't recommend trying that unless you already know the way.",
735,2014-12-28,['hiking'],"Great hike with beautiful white ""false granite"" cliff faces. At least two waterfalls to see that I know of. The first is the best but easy to miss. Trail is very steep after about a mile past the lake.",
736,2014-10-11,['hiking'],"I hiked this trail for the first time this week. The weather was perfect for hiking; crisp air and blue skies. This hike is quite steep in parts, but very doable if you take your time. We hiked to the first falls and I was grateful that I was with a friend who had been there before, because the trail to the falls is not marked. We had several people ask us for directions. The granite peaks and fall leaves were breathtaking. I look forward to hiking this trail again.",
737,2014-09-28,['hiking'],Nothing quite like it. It's very steep and hiking at times is akin to climbing up a rocky creek bed (spring runoff may have something to do with this characteristic..). But Extraordinarily beautiful up there. In the summer months get an early start. I also found a few mosquito bites on me later that day.,
738,2014-09-07,['hiking'],"Love this hike! Been on it a couple of times. If its your first time, it might be a little difficult but it's definitely beautiful and worth it!!",
739,2014-09-07,['hiking'],"hiked this trail so many times this year alone, probably 50 times. I almost feel like I can close my eyes and walk this trail hahaha. seriously, so beautiful and worth the 10-15 minutes! I LOVE UTAH",
740,2014-08-17,['hiking'],Hiked the trail to the upper reservoir yesterday. It took me 6 hrs but was well worth the hike. It is a pretty tough hike to do if you aren't in shape. One of my favourite trails to hike. Didn't see any one after the first falls.,
741,2014-08-01,[''],"After the first ""falls"", I saw very few people.  I had the reservoir to myself for about a half hour.  It was lush, green, and peaceful with only the sound of fish jumping.  I did lose the trail for a minute coming back down because I wasn't paying attention, but it's pretty well marked if you look around.  Careful if rain is in the forecast, because there are a lot of granite slabs to hike over.",
742,2014-07-28,[''],I think the 9 mile distance is WAY off. Other's list the hike to the first waterfall as 2 miles. This is such a beautiful hike and definitely worth the effort.,
743,2014-07-24,['hiking'],Love this hike it's hard and it's so close I love it.,
744,2014-06-23,['hiking'],"Busy little trail, but like everyone else says, a fairly good amount of solitude past the reservoir. Hike gets prettier and prettier the farther up the canyon. Water is running at very high levels, be careful on the slick rock covered in moss. Multiple people have died, and it's easy to see why. A lot of good camping spots after the first mile or two.
I would never hike this trail on a weekend. Probably the busiest in Utah.",
745,2014-06-17,['hiking'],"Beautiful trail, beautiful falls.  The first mile is VERY crowded with people going up to the reservoir (I came up via little cottonwood road) even on a weekday.  The next 1 mile up is still fairly easy, then the last 1/2 mile or so before the fall was steeper.  All of it in a gorgeous deep mountain valley.  That whole section is still busy, and I'll probably add to the crowd by bringing my kids (avid hikers) up sometime soon.  Above the falls the crowds dramatically thin out and the views continue.  Really most of the canyon above the falls is steep enough that the whole creek is practically a continuous fall, but nothing you can easily see to quite match that first big fall.  The climb gives you a brief break at the meadow at about 7900'.  Make sure you keep to the right here, only crossing one major creek.  It took me a minute to find the trail, but it was clear once I found it.  then you continue the relentless but beautiful climb, through a rock field, and up a ridge angling away from the main creek (and toward the reservoir still pretty far above).  Nearing 9000' the snow made the trailer ever harder to find and finally impassable, but the brush is thin enough at that altitude that it was pretty easy to just pick a route and go.  The top is an austere wilderness which feels very different from the lush canyon far below.  Routes from there go to South Thunder Mountain and Big Horn, but Lone Peak is not accessible from this side.",
746,2014-04-28,['trail running'],"This is one of my favorite trails in Utah that aren't too far away ( right outside of sandy) that offer lots of beauty and a challenging enough trail for some good conditioning with a really good vibe. Usually a little crowded the first mile ( which is the most intense part, make it to the lake and it gets alot easier) but not as many people finish. Enjoy! For more fun places in you check out UTAHTRAVELS on IG",
747,2014-04-17,['hiking'],"This trail is gorgeous but 2 things: one, I would never take my smaller kids b/c it is a hard trail with slippery and treacherous spots, and two, even if you feel confident about hiking here, you still need to exercise caution and common sense about navigating the falls. Excerpt from KSL,  local news source:

June 28, 2010
Search and rescue teams returned to Bells Canyon in Sandy Monday morning to possibly resume the search for 26-year-old Kimberly Evans, who was swept away in the fast-moving creek over the weekend
Authorities believe her body is pinned underwater by the swift current. They say it could be weeks before they find her body because it may stay submerged in the water until the snowmelt is over in an area where they saw logs fall in and disappear.
It's the second incident in a week, raising safety concerns for hikers in Bells Canyon

So, if you're going to exercise caution and care, it's a great hike and a great workout. But be aware and be safe. My friend also told me she ran into a rattlesnake on this trail. There are warning signs so take heed.",
748,2014-04-11,['hiking'],"Still quite a bit of snow, which impedes time, and creates for a slick, grueling descent. Steep climb at beginning as you climb up the terraced pathway. After that, you'll gain elevation at a moderate rate. Beautiful vistas making it worth the scramble in the snow. Deer and geese at the lower res. didn't quite make it to the upper res. Will def be going back once the snow has melted.",
749,2014-03-16,['hiking'],"We only went up to the first falls, but the views from this trail were awesome. I'm itching to go up again when I have time to go all the way to the top.",
750,2014-03-09,['hiking'],"Torturous fun in the snow. Be prepared with the right equipment for traction. No mater what equipment you have on the way down you will be on your ass sliding on the ice. If you make it to the top you will get an outstanding view of the valley and far into the great salt lake. 

Can't wait to try it again in the summer. 
",
751,2014-01-27,['walking'],"this place is amazing. I like to go just past the lake and go off of the trail to the left up that little peak. it had the BEST view. and I just moved to utah from Atlanta Georgia, so it's pretty impressive to me. this has been my favorite hike so far.",
752,2014-01-15,['hiking'],"Absolutely gorgeous hike that was full of changing scenery & color. I got a bit sidetracked at one point (mountains & colors called me), but I was able to easily get back on track. I would highly recommend this hike.",
753,2013-10-21,['hiking'],"This hike is awesome hands down (my 2nd time), I wouldn't rate it as strenuous as they have it down for though. The hardest part is right when you make the left to goto the waterfall is where it gets a little rocky and steep. You should be able to make it to the waterfall in 2-3hrs if you go at a steady pace. I've even gone beyond that to attempt to get to the reservoir but didn't have enough time to do it so had to turn back. This is one of my favorite hikes and would suggest it to anyone. Remember to go early in the spring when the waterfall is flowing good with all the snow melt. If you wait till June/July its not as impressive as it can be (still pretty through).",
754,2013-09-08,['hiking'],"Hiked the entire trail to Upper Bells Canyon reservoir. Trail is very steep and rocky. I usually average 2+ mph but was only able to manage 1.6 mpg on this one. Stopped at the reservoir and walked around a while and also stopped at the Lower Falls which was part of the reason for the slower mph. Still enjoyed the hike a lot especially at the upper end where we could look clear down the canyon not only to downtown Salt Lake, but looked down on Mount Olympus and could also see Twin Peaks. The granite bells and walls in the Canyon were stunning",
755,2013-08-21,['hiking'],"This is one of my favorite trails for a few reasons.. Its not too far away from the city, its great for a workout, even better for sunsets.. You can enjoy fishing at the lake thats about a mile up past the hard part of the trail. It evens out and isn't very rough after that!",
756,2013-08-20,['hiking'],"This hike was fun, and just the right amount of strenuous for myself and those who originally planned to come.   We made it to the second falls before the beleaguered calls from those who had pooped out at the first waterfall forced us to turn around.   I would love to come back (preferably in the spring or early summer) to see the second reservoir.  ",
757,2013-08-19,['hiking'],"When people talk about hiking Bells Canyon, they generally mean one of three destinations: 1) the lower reservoir, 2) the lower falls or 3) the upper falls. If you want a high adventure experience that will totally kick your butt, go for the 4th destination and see the upper reservoir at the end of Bells Canyon! To get an idea of how strenuous it really is, we made it to the lower falls in 1 hour (that's the half-way point at 2.3 miles). The brutal part came with the second 2.3 miles that took us 3 hours!! The upper portion is steep, rocky and very rugged. There are sections that you *must* look for the cairns (small pile of rocks) that mark the trail. As hard as it was, this was an awesome experience (notice the 5 star rating) and one I'd do again.",
758,2013-08-15,['hiking'],"Unfortunately I attempted this hike after a 6 day stretch of 12 hour shifts and it kicked my butt.  I also did not research it very well as I was unaware of the upper and lower waterfalls.  I hiked for up for an hour and half and ran out of steam.  I must have been close to the falls.  It is a pretty strenuous hike and I will go back to get to the falls.  It is beautiful hike and I got my first glimpse of wildlife, since being in Utah, when I came upon a deer.  That was pretty neat.",
759,2013-08-13,['hiking'],beautiful hike! Not difficult to get to the lake. To the waterfall is more strenuous but so worth it.,
760,2013-08-11,['hiking'],I hiked to the first water fall Friday morning. It was a great hike. My track showed 4.77 miles round trip from the parking lot on Wasatch. ,
761,2013-08-08,['hiking'],"Beautiful hike and one of my favorites in the Salt Lake Valley. Steep and rugged in places but it follows a nice stream and is shaded most of the way. Lots of people on this trail, so be social! Enjoy the waterfalls at the trail's end and peak down the valley for a great sunset view. Was able to complete this trail after work and was back to the car before dark. ",
762,2013-08-04,['hiking'],This hike is one of my favorite I've been on. Getting to the lower lake is worth the hike and its super fun to hang out by the lake. There are a lot of little paths to explore and there is a waterfall near by when you reach the lake. I definitely recommend this hike. ,
763,2013-07-30,['hiking'],"Beautiful trail. Adequate shade and water sources available if you have a filter. Be careful around the lower falls, it is damp and slippery. Upper reservoir is spectacular but I would bring crampons to access it if going before July since the snow is still moderately deep and crusty. ",
764,2013-07-24,['hiking'],"I've been doing the quick day hike to the lower reservoir for 15 years now. It has easy access from Salt Lake City and the surrounding areas. The path is heavily used and well worn so knowing where to go is not an issue. Views from the trail above the lower reservoir are great. Fishing is possible here though we have only ever caught one over the years. The falls are good, but I enjoy the views of the lower reservoir more.",
765,2013-07-23,['hiking'],Truly a great hike and easy access,
766,2013-07-08,['hiking'],This is one of my favorite hikes! I have hiked Bells Canyon for over 20 years and it is still as fun as it was my first time up. The only con is that there are a ton of people but they are typically friendly so it could be worse. ,
767,2013-07-05,['hiking'],Favorite hike I've been on in Utah so far! Challenging if you want to go to top reservoir. But definitely worth it. ,
768,2013-06-03,['hiking'],This is my 2nd year in Utah and I have not done any trails since Ive been here but am very excited to hike this year. My friends took me on this trail a few weeks ago for my first real hike. It was in my opinion difficult but I loved every second of it. We went to the first waterfall but there is a second which I hear is steeper to get to. Cant wait until we do that one:),
769,2013-06-02,['hiking'],Great hike! First half mile is the hardest part for sure. Scenery is fantastic especially around the lake. Very green! ,
770,2013-03-31,['hiking'],Very good trail. Enjoyed the scenery. The beginning was the toughest part. Nice walk around the oversized pond as well. ,
771,2012-10-03,['hiking'],"The trail to the lower falls is fairly easy and can be busy on the weekends but the trail gets rocky and steeper as you go further into the canyon. This hike was recommended to me by a local hiker and noted if you want to see Utah, this is the hike for you. 

At one point, I was disappointed that I didn't see any wildlife during the whole day until I came upon a rattlesnake that warned me with his rattle.  It didn't take long for him to hide in the bushes. There's quite a few people that run on this trail to the lower falls and it makes me wonder how many people get bit by snakes.  ",
772,2012-09-14,['hiking'],Went all the way to the Upper Reservoir on 9/13. One of my most favorite hikes! Definitely a quad burner though...the trail gets crazy steep before the first waterfall and a few spots past the waterfall.  The Reservoir up top was a little bit of a let down - very small and dirty - but the views on the way up are breathtaking!! Highly recommend this trail to anyone up for a challenge. ,
773,2012-09-03,['hiking'],"My 12 year old son and I completed the hike to the Upper Reservoir in about five and a half hours. With a 40lb pack it was very difficult on the third leg.  It takes about an hour and a half to get the first water fall, and another hour to get to the second water fall. You can miss the second water fall unless you take the left fork after the large round dome shaped rock.  If you go right, at the nearly hidden fork, you will eventually hit a newly built log bridge after about 45 minutes.  If you go to the second waterfall there is a bridge across the stream and a path that will eventually bring you to the new Upper Bridge about an hour later.  Some campers were set up at the Upper Bridge.  From here it is about 1 and a half hours to the reservoir provided you don't get lost.  From the Upper Bridge follow the trail and the kerns.  There are two boulder fields; you can go around one of these. The critical trail change is about hour past the Upper Bridge and after the boulder field, you will enter a wooded area where the trail forks. Go Left and follow the kerns along the rock wall. You will cross back over to the little stream and up to the reservoir.   ",
774,2012-08-30,['hiking'],"Amazing hike i use to look at these falls as a kid from my parents house, finally got around to doing it. It's about  1 1/2 up with short stops. I wore tennis shoes saving on weight from my hiking boots, I'm thinking the boots would have been better there is a lot of rocks on the trail and it is hell on the bottom of the feet. Once you get up there you cross over a small creek that the trail goes through then about 15 feet above that is a large tree on the left follow the trail and you need to traverse down to the falls. Well worth the hike..",
775,2012-08-15,['hiking'],gorgeous lake barely a mile up....perfect hike for families with kids. the falls are 4 miles and the latter half is very difficult bur worth two breathtaking views...the 50 ft waterfall and turn around to see the valley through the canyon!,
776,2012-08-06,['hiking'],"By far the most strenuous hike I've experienced in Utah. I've only been here for a couple of months, so lots of hikes are still brand new to me. I only made it to the waterfall because I ran out of water. Don't drink the water from the fall unless you have some sort of filter that kills bacteria in the water. There is very few parking spaces. There were lots of paths that u can take, but try you best to listen for the creek and follow the water. The most strenuous part was hiking up the steep rocky path for approximately 30 mins and then sliding down the mountain to get to the bottom of the waterfall. Very beautiful and worth every achy pain on my body. Enjoy the hike!",
777,2012-07-31,['hiking'],"This is a great trail, I've been hearing about it for years and finally went. It's a little strenuous but it's short so I wouldn't quite put it in that category. The best part was hiking around the backside of the lake. It was dark by the time we got back there so I'd like to do it again so I can see the waterfalls but it was still very pleasant. I love knowing there's a beautiful hike like that so close to the city. ",
778,2012-07-09,['hiking'],"This trail was beautiful.  I wish I would of done my  research prior to going, we hiked for a total round trip of 8 miles and managed to miss the 2nd waterfall and the upper reservoir.  The first waterfall still had plenty of water and was gorgeous. We actually waited until we came down to see that one.  We did not realize how close the second waterfall was nor that you should cross over near it to hike to the reservoir.  It was funny because about 2 miles into someone told us about 2.5 miles to the upper reservoir then 4 miles into it about to start climbing over some serious boulders a guy told us another 2.5 miles.  Needless to say we were not prepared for that long of a hike and hesitantly turned around.  There were others that were on the same trail that had to make the difficult choice as well.   Overall one of the best hikes I've done in Utah so far, still sore from coming down.  I don't usually do the same hike twice, but I might make an exception to see everything I missed.  ",
779,2012-07-01,['hiking'],"Great trail! Getting to the ""blue skis"" at the first waterfall is not to bad. The rest of the trail beyond gets tough! Beautiful scenery although be prepared for a tough hike over large rocks if you're bound for the second lake. ",
780,2012-06-18,['hiking'],This would have to be one of the better hikes that I have done. I would recommend this to others however be aware that there is a few places that are pretty steep and rocky but not to difficult the falls are simply breathtaking and the views of the valley are worth the hike. There were alot of people on the trail today and not alot of parking at the trail head most people only went to the lake after passing the lake on the way to the falls there is less people.,
781,2012-06-08,['hiking'],"Beautiful hike. The falls are amazing and the views are stunning. Very rocky in parts, and quite steep in some places, this is a hike that would be perfect for a family outing or a day in the mountains. Plan on spending some times at the falls, as they are breathtakingly gorgeous. ",
782,2012-06-02,['hiking'],"Hiking to the first lake takes about 30-45 mins and its family friendly. Going past that I would only bring avid hikers. We hiked to the second waterfall and it took us a little over 2hrs (w/2 short water breaks). Its a steep trail and we noticed a lot of people turn around that could not make it to the second falls. I would do this again and recommend it to anyone. Great Views, Wildlife, and a good workout. ",
783,2012-04-22,['hiking'],Awesome place! ,
784,2012-04-07,['hiking'],I have hiked this trail 4 times to the lower waterfall.  Beautiful scenery.  This hike is easy until about one half mile past the reservoir then it gets real rocky and steep.  Be careful at the waterfall because it can be real muddy and slippery.  One of my favorite hikes.,
785,2012-04-01,['hiking'],"just got done with the hike, it was nice.. took me an hour and half to reach the waterfall.  It wasn't terribly difficult, but wasn't easy either. You can almost miss the waterfall if you don't know where it is.  Luckily I ran into people on the trail that knew where is was. The trip down was more tough for me due to my legs legs were tired and it was kind of icy on the upper part of the trail.",
786,2011-09-16,['hiking'],Wonderfully hard canyon,
787,2011-06-19,['hiking'],"Beautiful hike. It took much longer than 2.5 hours as suggested- partly bc I started at a different trailhead bc the directions were wrong and I got lost, then when I connected to bells canyon, it was a miracle I found the falls bc the trail forks several times. Luckily I ran into some hikers along the way and they gave me good advice-always stay on the trail that's rockier and has granite. I was able to find it. My advice however is to go with someone who has already done it.",
788,2011-05-12,['hiking'],"Went to Bells Canyon just to stomp around in the snow.  Just beautiful here.  Didn't make it to the falls, but enjoyed walking around the reservoir and through the trees.",
789,2010-08-18,['hiking'],"Didn't have any idea where the first water fall was or even if there was one.
Almost miss it. Turned around heading back at the stream a few feet from falls.
Lucky for us, a young hiker came upon my buddy and I, told us we were there. Turn  left toward the river going up at the stream. Never would of found it. Was our secondy try. Beautiful and worth it.",
790,2010-08-02,['hiking'],"Did this hike twice this summer but only went up to the first falls.  Beautiful in the spring.  Sometimes it's muddy if you're too early.  Sun can be very hot for the first hour or so, but once you get up into the canyon it's pretty shaded and quite comfortable.  Very beautiful canyon.  Can't wait to get a more avid hiker to go to the reservoir with me.  I'm sure it's gorgeous. ",
791,2010-05-16,['hiking'],"Great hike!! The first lake is an easy hike for families and has good views for sunsets. The first 1/2 to 3/4 of a mile aren't bad but after that it gets  steep and stays that way. The first waterfall is about 45 minutes from the trailhead and approximately 35 to 50 feet tall. The second waterfall is about another 30 to 45 minutes past the first falls. It's also about 50 to 75 feet tall but more of a slide than a fall. About another 45 to 60 minutes beyond the second falls is a reservoir. A great hike but bring lot's of water, snacks and start early.",
792,2019-09-07,['hiking'],,
793,2019-09-07,['hiking'],,
794,2019-09-07,['hiking'],,
795,2019-09-07,['hiking'],,
796,2019-09-07,['hiking'],,
797,2019-09-05,['hiking'],,
798,2019-09-04,['hiking'],,
799,2019-09-04,['hiking'],,
800,2019-09-03,['hiking'],,
801,2019-09-03,['hiking'],,
802,2019-09-02,['hiking'],,
803,2019-09-02,['hiking'],,
804,2019-09-02,['hiking'],,
805,2019-09-02,['hiking'],,
806,2019-09-02,['hiking'],,
807,2019-09-02,['hiking'],,
808,2019-09-02,['hiking'],,
809,2019-09-02,['hiking'],,
810,2019-09-02,['hiking'],,
811,2019-09-02,['hiking'],,
812,2019-09-01,['hiking'],,
813,2019-09-01,['hiking'],,
814,2019-09-01,['hiking'],,
815,2019-08-31,['hiking'],,
816,2019-08-31,['hiking'],,
817,2019-08-31,['hiking'],,
818,2019-08-31,['hiking'],,
819,2019-08-31,['hiking'],,
820,2019-08-31,['hiking'],,
821,2019-08-31,['hiking'],,
822,2019-08-30,['hiking'],,
823,2019-08-29,['hiking'],,
824,2019-08-29,['hiking'],,
825,2019-08-29,['hiking'],,
826,2019-08-28,['hiking'],,
827,2019-08-28,['hiking'],,
828,2019-08-26,['hiking'],,
829,2019-08-26,['hiking'],,
830,2019-08-26,['hiking'],,
831,2019-08-25,['hiking'],,
832,2019-08-24,['hiking'],,
833,2019-08-24,['hiking'],,
834,2019-08-24,['hiking'],,
835,2019-08-24,['hiking'],,
836,2019-08-24,['hiking'],,
837,2019-08-24,['hiking'],,
838,2019-08-24,['hiking'],,
839,2019-08-23,['hiking'],,
840,2019-08-23,['hiking'],,
841,2019-08-23,['hiking'],,
842,2019-08-23,['hiking'],,
843,2019-08-22,['hiking'],,
844,2019-08-22,['hiking'],,
845,2019-08-21,['hiking'],,
846,2019-08-21,['hiking'],,
847,2019-08-20,['hiking'],,
848,2019-08-20,['hiking'],,
849,2019-08-20,['hiking'],,
850,2019-08-19,['hiking'],,
851,2019-08-19,['hiking'],,
852,2019-08-18,['hiking'],,
853,2019-08-18,['hiking'],,
854,2019-08-17,['hiking'],,
855,2019-08-17,['hiking'],,
856,2019-08-17,['hiking'],,
857,2019-08-17,['hiking'],,
858,2019-08-17,['hiking'],,
859,2019-08-17,['hiking'],,
860,2019-08-17,['hiking'],,
861,2019-08-17,['hiking'],,
862,2019-08-17,['hiking'],,
863,2019-08-16,['hiking'],,
864,2019-08-16,['hiking'],,
865,2019-08-16,['hiking'],,
866,2019-08-15,['hiking'],,
867,2019-08-15,['hiking'],,
868,2019-08-14,['hiking'],,
869,2019-08-12,['hiking'],,
870,2019-08-11,['hiking'],,
871,2019-08-11,['hiking'],,
872,2019-08-11,['hiking'],,
873,2019-08-11,['hiking'],,
874,2019-08-11,['hiking'],,
875,2019-08-11,['hiking'],,
876,2019-08-10,['hiking'],,
877,2019-08-10,['hiking'],,
878,2019-08-10,['hiking'],,
879,2019-08-10,['hiking'],,
880,2019-08-10,['hiking'],,
881,2019-08-10,['hiking'],,
882,2019-08-09,['hiking'],,
883,2019-08-09,['hiking'],,
884,2019-08-08,['hiking'],,
885,2019-08-08,['hiking'],,
886,2019-08-08,['hiking'],,
887,2019-08-08,['hiking'],,
888,2019-08-08,['hiking'],,
889,2019-08-08,['hiking'],,
890,2019-08-07,['hiking'],,
891,2019-08-06,['hiking'],,
892,2019-08-05,['hiking'],,
893,2019-07-30,['hiking'],,
894,2019-07-30,['hiking'],,
895,2019-07-30,['hiking'],,
896,2019-07-29,['hiking'],,
897,2019-07-28,['hiking'],,
898,2019-07-28,['hiking'],,
899,2019-07-28,['hiking'],,
900,2019-07-27,['hiking'],,
901,2019-07-27,['hiking'],,
902,2019-07-26,['hiking'],,
903,2019-07-26,['hiking'],,
904,2019-07-25,['hiking'],,
905,2019-07-24,['hiking'],,
906,2019-07-24,['hiking'],,
907,2019-07-23,['hiking'],,
908,2019-07-21,['hiking'],,
909,2019-07-21,['hiking'],,
910,2019-07-20,['hiking'],,
911,2019-07-20,['hiking'],,
912,2019-07-19,['hiking'],,
913,2019-07-19,['hiking'],,
914,2019-07-19,['hiking'],,
915,2019-07-18,['hiking'],,
916,2019-07-17,['hiking'],,
917,2019-07-17,['hiking'],,
918,2019-07-16,['hiking'],,
919,2019-07-15,['hiking'],,
920,2019-07-14,['hiking'],,
921,2019-07-14,['hiking'],,
922,2019-07-14,['hiking'],,
923,2019-07-14,['hiking'],,
924,2019-07-14,['hiking'],,
925,2019-07-14,['hiking'],,
926,2019-07-14,['hiking'],,
927,2019-07-13,['hiking'],,
928,2019-07-13,['hiking'],,
929,2019-07-13,['hiking'],,
930,2019-07-13,['hiking'],,
931,2019-07-12,['hiking'],,
932,2019-07-12,['hiking'],,
933,2019-07-12,['hiking'],,
934,2019-07-12,['hiking'],,
935,2019-07-08,['hiking'],,
936,2019-07-07,['hiking'],,
937,2019-07-07,['hiking'],,
938,2019-07-07,['hiking'],,
939,2019-07-06,['hiking'],,
940,2019-07-06,['hiking'],,
941,2019-07-06,['hiking'],,
942,2019-07-06,['hiking'],,
943,2019-07-06,['hiking'],,
944,2019-07-06,['hiking'],,
945,2019-07-05,['hiking'],,
946,2019-07-04,['hiking'],,
947,2019-07-04,['hiking'],,
948,2019-07-04,['hiking'],,
949,2019-07-04,['hiking'],,
950,2019-07-04,['hiking'],,
951,2019-07-03,['hiking'],,
952,2019-07-03,['hiking'],,
953,2019-07-03,['hiking'],,
954,2019-07-02,['hiking'],,
955,2019-07-01,['hiking'],,
956,2019-06-30,['hiking'],,
957,2019-06-30,['hiking'],,
958,2019-06-30,['hiking'],,
959,2019-06-29,['hiking'],,
960,2019-06-29,['hiking'],,
961,2019-06-29,['hiking'],,
962,2019-06-29,['hiking'],,
963,2019-06-28,['hiking'],,
964,2019-06-28,['hiking'],,
965,2019-06-25,['hiking'],,
966,2019-06-25,['hiking'],,
967,2019-06-25,['hiking'],,
968,2019-06-25,['hiking'],,
969,2019-06-25,['hiking'],,
970,2019-06-24,['hiking'],,
971,2019-06-23,['hiking'],,
972,2019-06-23,['hiking'],,
973,2019-06-22,['hiking'],,
974,2019-06-22,['hiking'],,
975,2019-06-22,['hiking'],,
976,2019-06-22,['hiking'],,
977,2019-06-22,['hiking'],,
978,2019-06-21,['hiking'],,
979,2019-06-20,['hiking'],,
980,2019-06-19,['hiking'],,
981,2019-06-19,['hiking'],,
982,2019-06-19,['hiking'],,
983,2019-06-19,['hiking'],,
984,2019-06-19,[''],,
985,2019-06-19,['hiking'],,
986,2019-06-18,['hiking'],,
987,2019-06-17,['hiking'],,
988,2019-06-17,['hiking'],,
989,2019-06-16,['hiking'],,
990,2019-06-16,['hiking'],,
991,2019-06-16,['hiking'],,
992,2019-06-16,['hiking'],,
993,2019-06-15,['hiking'],,
994,2019-06-15,['hiking'],,
995,2019-06-15,['hiking'],,
996,2019-06-15,['hiking'],,
997,2019-06-15,['hiking'],,
998,2019-06-15,['hiking'],,
999,2019-06-15,['hiking'],,
1000,2019-06-15,['hiking'],,
1001,2019-06-15,['hiking'],,
1002,2019-06-13,['hiking'],,
1003,2019-06-13,['hiking'],,
1004,2019-06-12,['hiking'],,
1005,2019-06-12,['hiking'],,
1006,2019-06-12,['hiking'],,
1007,2019-06-12,['hiking'],,
1008,2019-06-12,['hiking'],,
1009,2019-06-11,['hiking'],,
1010,2019-06-10,['hiking'],,
1011,2019-06-10,['hiking'],,
1012,2019-06-10,[''],,
1013,2019-06-09,['hiking'],,
1014,2019-06-09,['hiking'],,
1015,2019-06-09,['hiking'],,
1016,2019-06-09,['hiking'],,
1017,2019-06-09,['hiking'],,
1018,2019-06-09,['hiking'],,
1019,2019-06-08,['hiking'],,
1020,2019-06-08,['hiking'],,
1021,2019-06-08,['hiking'],,
1022,2019-06-07,['hiking'],,
1023,2019-06-06,['hiking'],,
